policy_id,month,period,n_funded,coverage_online_90,coverage_online_95,funded_exposure,online_sources,coverage_regret_90,coverage_regret_95,coverage_regret_90_cum,coverage_regret_95_cum
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-10-01,2018H2,18,0.9444444444444444,0.9444444444444444,69125.0,rolling_grade,0.0,0.005555555555555536,0.12222222222222223,0.2402777777777776
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-11-01,2018H2,27,0.8888888888888888,0.8888888888888888,62500.0,rolling_grade,0.011111111111111183,0.061111111111111116,0.13333333333333341,0.3013888888888887
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-12-01,2018H2,20,0.95,0.95,47900.0,rolling_grade,0.0,0.0,0.13333333333333341,0.3013888888888887
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-01-01,2019H1,20,1.0,1.0,51125.0,rolling_grade,0.0,0.0,0.13333333333333341,0.3013888888888887
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-02-01,2019H1,13,0.8461538461538461,0.8461538461538461,48775.0,rolling_grade,0.05384615384615388,0.10384615384615381,0.1871794871794873,0.4052350427350425
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-03-01,2019H1,13,0.9230769230769231,0.9230769230769231,29000.0,rolling_grade,0.0,0.026923076923076827,0.1871794871794873,0.43215811965811934
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-04-01,2019H1,18,0.7777777777777778,0.7777777777777778,43350.0,rolling_grade,0.12222222222222223,0.17222222222222217,0.3094017094017095,0.6043803418803415
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-05-01,2019H1,11,1.0,1.0,21100.0,rolling_grade,0.0,0.0,0.3094017094017095,0.6043803418803415
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-06-01,2019H1,13,0.9230769230769231,0.9230769230769231,38875.0,rolling_grade,0.0,0.026923076923076827,0.3094017094017095,0.6313034188034183
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-07-01,2019H2,21,0.8571428571428571,0.8571428571428571,76550.0,rolling_grade,0.04285714285714293,0.09285714285714286,0.35225885225885245,0.7241605616605612
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-08-01,2019H2,14,1.0,1.0,48825.0,rolling_grade,0.0,0.0,0.35225885225885245,0.7241605616605612
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-09-01,2019H2,10,0.9,0.9,23050.0,rolling_grade,0.0,0.04999999999999993,0.35225885225885245,0.7741605616605611
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-10-01,2019H2,7,1.0,1.0,22825.0,rolling_grade,0.0,0.0,0.35225885225885245,0.7741605616605611
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-11-01,2019H2,6,0.8333333333333334,0.8333333333333334,6400.0,rolling_grade,0.06666666666666665,0.11666666666666659,0.4189255189255191,0.8908272283272277
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-12-01,2019H2,8,1.0,1.0,19025.0,rolling_grade,0.0,0.0,0.4189255189255191,0.8908272283272277
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-01-01,2020,5,1.0,1.0,8850.0,rolling_grade,0.0,0.0,0.4189255189255191,0.8908272283272277
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-02-01,2020,5,1.0,1.0,6200.0,rolling_grade,0.0,0.0,0.4189255189255191,0.8908272283272277
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-04-01,2020,3,1.0,1.0,20000.0,rolling_grade,0.0,0.0,0.4189255189255191,0.8908272283272277
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-05-01,2020,1,1.0,1.0,2000.0,rolling_grade,0.0,0.0,0.4189255189255191,0.8908272283272277
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-07-01,2020,2,1.0,1.0,7000.0,rolling_grade,0.0,0.0,0.4189255189255191,0.8908272283272277
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-08-01,2020,3,1.0,1.0,11000.0,rolling_grade,0.0,0.0,0.4189255189255191,0.8908272283272277
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-09-01,2020,1,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.4189255189255191,0.8908272283272277
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-01-01,2018H1,7,1.0,1.0,14525.0,first_month_offline_fallback,0.0,0.0,0.0,0.0
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-02-01,2018H1,9,0.7777777777777778,0.7777777777777778,16300.0,rolling_grade,0.12222222222222223,0.17222222222222217,0.12222222222222223,0.17222222222222217
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-03-01,2018H1,4,1.0,1.0,7900.0,rolling_grade,0.0,0.0,0.12222222222222223,0.17222222222222217
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-04-01,2018H1,2,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.12222222222222223,0.17222222222222217
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-05-01,2018H1,6,1.0,1.0,11025.0,rolling_grade,0.0,0.0,0.12222222222222223,0.17222222222222217
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-06-01,2018H1,16,0.9375,0.9375,42150.0,rolling_grade,0.0,0.012499999999999956,0.12222222222222223,0.18472222222222212
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-07-01,2018H2,20,1.0,1.0,36025.0,rolling_grade,0.0,0.0,0.12222222222222223,0.18472222222222212
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-08-01,2018H2,19,0.9473684210526315,0.9473684210526315,36875.0,rolling_grade,0.0,0.0026315789473684292,0.12222222222222223,0.18735380116959055
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-09-01,2018H2,18,0.9444444444444444,0.9444444444444444,47400.0,rolling_grade,0.0,0.005555555555555536,0.12222222222222223,0.19290935672514609
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-10-01,2018H2,16,0.8125,0.8125,68425.0,rolling_grade,0.08750000000000002,0.13749999999999996,0.20972222222222225,0.33040935672514604
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-11-01,2018H2,24,0.9166666666666666,0.9166666666666666,59150.0,rolling_grade,0.0,0.033333333333333326,0.20972222222222225,0.36374269005847937
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2018-12-01,2018H2,16,1.0,1.0,43700.0,rolling_grade,0.0,0.0,0.20972222222222225,0.36374269005847937
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-01-01,2019H1,19,1.0,1.0,49925.0,rolling_grade,0.0,0.0,0.20972222222222225,0.36374269005847937
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-02-01,2019H1,15,0.9333333333333333,0.9333333333333333,52775.0,rolling_grade,0.0,0.016666666666666607,0.20972222222222225,0.380409356725146
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-03-01,2019H1,14,0.9285714285714286,0.9285714285714286,30000.0,rolling_grade,0.0,0.021428571428571352,0.20972222222222225,0.4018379281537173
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-04-01,2019H1,20,0.8,0.8,47350.0,rolling_grade,0.09999999999999998,0.1499999999999999,0.30972222222222223,0.5518379281537172
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-05-01,2019H1,12,1.0,1.0,23100.0,rolling_grade,0.0,0.0,0.30972222222222223,0.5518379281537172
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-06-01,2019H1,13,0.9230769230769231,0.9230769230769231,38000.0,rolling_grade,0.0,0.026923076923076827,0.30972222222222223,0.5787610050767941
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-07-01,2019H2,21,0.8571428571428571,0.8571428571428571,76550.0,rolling_grade,0.04285714285714293,0.09285714285714286,0.35257936507936516,0.6716181479339369
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-08-01,2019H2,15,0.9333333333333333,0.9333333333333333,50925.0,rolling_grade,0.0,0.016666666666666607,0.35257936507936516,0.6882848146006035
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-09-01,2019H2,8,1.0,1.0,20650.0,rolling_grade,0.0,0.0,0.35257936507936516,0.6882848146006035
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-10-01,2019H2,8,1.0,1.0,25625.0,rolling_grade,0.0,0.0,0.35257936507936516,0.6882848146006035
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-11-01,2019H2,6,0.8333333333333334,0.8333333333333334,6700.0,rolling_grade,0.06666666666666665,0.11666666666666659,0.4192460317460318,0.8049514812672701
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2019-12-01,2019H2,7,1.0,1.0,17725.0,rolling_grade,0.0,0.0,0.4192460317460318,0.8049514812672701
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020-01-01,2020,6,1.0,1.0,13175.0,rolling_grade,0.0,0.0,0.4192460317460318,0.8049514812672701
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020-02-01,2020,5,1.0,1.0,6200.0,rolling_grade,0.0,0.0,0.4192460317460318,0.8049514812672701
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020-03-01,2020,1,1.0,1.0,1500.0,rolling_grade,0.0,0.0,0.4192460317460318,0.8049514812672701
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020-04-01,2020,3,1.0,1.0,20000.0,rolling_grade,0.0,0.0,0.4192460317460318,0.8049514812672701
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020-05-01,2020,1,1.0,1.0,2000.0,rolling_grade,0.0,0.0,0.4192460317460318,0.8049514812672701
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020-06-01,2020,1,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.4192460317460318,0.8049514812672701
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020-07-01,2020,2,1.0,1.0,7000.0,rolling_grade,0.0,0.0,0.4192460317460318,0.8049514812672701
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020-08-01,2020,3,1.0,1.0,11000.0,rolling_grade,0.0,0.0,0.4192460317460318,0.8049514812672701
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,2020-09-01,2020,1,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.4192460317460318,0.8049514812672701
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-01-01,2018H1,8,1.0,1.0,16025.0,first_month_offline_fallback,0.0,0.0,0.0,0.0
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-02-01,2018H1,7,0.7142857142857143,0.7142857142857143,14300.0,rolling_grade,0.18571428571428572,0.23571428571428565,0.18571428571428572,0.23571428571428565
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-03-01,2018H1,3,1.0,1.0,6700.0,rolling_grade,0.0,0.0,0.18571428571428572,0.23571428571428565
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-04-01,2018H1,1,1.0,1.0,2000.0,rolling_grade,0.0,0.0,0.18571428571428572,0.23571428571428565
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-05-01,2018H1,7,1.0,1.0,12025.0,rolling_grade,0.0,0.0,0.18571428571428572,0.23571428571428565
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-06-01,2018H1,17,0.8823529411764706,0.8823529411764706,44650.0,rolling_grade,0.01764705882352946,0.0676470588235294,0.20336134453781518,0.30336134453781505
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-07-01,2018H2,19,1.0,1.0,31025.0,rolling_grade,0.0,0.0,0.20336134453781518,0.30336134453781505
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-08-01,2018H2,16,0.9375,0.9375,32375.0,rolling_grade,0.0,0.012499999999999956,0.20336134453781518,0.315861344537815
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-09-01,2018H2,19,0.9473684210526315,0.9473684210526315,47400.0,rolling_grade,0.0,0.0026315789473684292,0.20336134453781518,0.31849292348518343
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-10-01,2018H2,18,0.9444444444444444,0.9444444444444444,68925.0,rolling_grade,0.0,0.005555555555555536,0.20336134453781518,0.32404847904073897
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-11-01,2018H2,23,0.9565217391304348,0.9565217391304348,59750.0,rolling_grade,0.0,0.0,0.20336134453781518,0.32404847904073897
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2018-12-01,2018H2,17,0.9411764705882353,0.9411764705882353,46200.0,rolling_grade,0.0,0.008823529411764675,0.20336134453781518,0.33287200845250364
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-01-01,2019H1,19,1.0,1.0,49925.0,rolling_grade,0.0,0.0,0.20336134453781518,0.33287200845250364
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-02-01,2019H1,15,0.9333333333333333,0.9333333333333333,56325.0,rolling_grade,0.0,0.016666666666666607,0.20336134453781518,0.34953867511917025
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-03-01,2019H1,17,0.9411764705882353,0.9411764705882353,34200.0,rolling_grade,0.0,0.008823529411764675,0.20336134453781518,0.3583622045309349
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-04-01,2019H1,19,0.7894736842105263,0.7894736842105263,44350.0,rolling_grade,0.1105263157894737,0.16052631578947363,0.3138876603272889,0.5188885203204086
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-05-01,2019H1,13,1.0,1.0,26900.0,rolling_grade,0.0,0.0,0.3138876603272889,0.5188885203204086
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-06-01,2019H1,13,0.9230769230769231,0.9230769230769231,38000.0,rolling_grade,0.0,0.026923076923076827,0.3138876603272889,0.5458115972434854
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-07-01,2019H2,21,0.9047619047619048,0.9047619047619048,74750.0,rolling_grade,0.0,0.04523809523809519,0.3138876603272889,0.5910496924815806
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-08-01,2019H2,14,1.0,1.0,48825.0,rolling_grade,0.0,0.0,0.3138876603272889,0.5910496924815806
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-09-01,2019H2,9,1.0,1.0,21850.0,rolling_grade,0.0,0.0,0.3138876603272889,0.5910496924815806
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-10-01,2019H2,6,1.0,1.0,21625.0,rolling_grade,0.0,0.0,0.3138876603272889,0.5910496924815806
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-11-01,2019H2,8,0.875,0.875,8400.0,rolling_grade,0.025000000000000022,0.07499999999999996,0.3388876603272889,0.6660496924815805
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2019-12-01,2019H2,9,1.0,1.0,20225.0,rolling_grade,0.0,0.0,0.3388876603272889,0.6660496924815805
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2020-01-01,2020,5,1.0,1.0,8850.0,rolling_grade,0.0,0.0,0.3388876603272889,0.6660496924815805
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2020-02-01,2020,4,1.0,1.0,4700.0,rolling_grade,0.0,0.0,0.3388876603272889,0.6660496924815805
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2020-04-01,2020,3,1.0,1.0,20000.0,rolling_grade,0.0,0.0,0.3388876603272889,0.6660496924815805
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2020-05-01,2020,1,1.0,1.0,2000.0,rolling_grade,0.0,0.0,0.3388876603272889,0.6660496924815805
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2020-06-01,2020,1,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.3388876603272889,0.6660496924815805
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2020-07-01,2020,2,1.0,1.0,7000.0,rolling_grade,0.0,0.0,0.3388876603272889,0.6660496924815805
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2020-08-01,2020,3,1.0,1.0,11000.0,rolling_grade,0.0,0.0,0.3388876603272889,0.6660496924815805
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,2020-09-01,2020,1,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.3388876603272889,0.6660496924815805
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-01-01,2018H1,6,1.0,1.0,13525.0,first_month_offline_fallback,0.0,0.0,0.0,0.0
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-02-01,2018H1,8,0.75,0.75,15300.0,rolling_grade,0.15000000000000002,0.19999999999999996,0.15000000000000002,0.19999999999999996
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-03-01,2018H1,4,1.0,1.0,11200.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-04-01,2018H1,1,1.0,1.0,2000.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-05-01,2018H1,8,1.0,1.0,14025.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-06-01,2018H1,15,0.8666666666666667,0.8666666666666667,42000.0,rolling_grade,0.033333333333333326,0.08333333333333326,0.18333333333333335,0.2833333333333332
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-07-01,2018H2,19,1.0,1.0,32825.0,rolling_grade,0.0,0.0,0.18333333333333335,0.2833333333333332
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-08-01,2018H2,19,0.8947368421052632,0.8947368421052632,35225.0,rolling_grade,0.0052631578947368585,0.05526315789473679,0.1885964912280702,0.33859649122807
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-09-01,2018H2,19,1.0,1.0,48900.0,rolling_grade,0.0,0.0,0.1885964912280702,0.33859649122807
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-10-01,2018H2,15,1.0,1.0,63700.0,rolling_grade,0.0,0.0,0.1885964912280702,0.33859649122807
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-11-01,2018H2,27,0.8518518518518519,0.8518518518518519,62700.0,rolling_grade,0.04814814814814816,0.0981481481481481,0.23674463937621837,0.4367446393762181
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2018-12-01,2018H2,18,1.0,1.0,48200.0,rolling_grade,0.0,0.0,0.23674463937621837,0.4367446393762181
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-01-01,2019H1,17,1.0,1.0,47925.0,rolling_grade,0.0,0.0,0.23674463937621837,0.4367446393762181
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-02-01,2019H1,13,0.8461538461538461,0.8461538461538461,53975.0,rolling_grade,0.05384615384615388,0.10384615384615381,0.29059079322237225,0.5405907932223719
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-03-01,2019H1,12,1.0,1.0,28000.0,rolling_grade,0.0,0.0,0.29059079322237225,0.5405907932223719
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-04-01,2019H1,20,0.8,0.8,47350.0,rolling_grade,0.09999999999999998,0.1499999999999999,0.3905907932223722,0.6905907932223718
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-05-01,2019H1,12,1.0,1.0,25600.0,rolling_grade,0.0,0.0,0.3905907932223722,0.6905907932223718
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-06-01,2019H1,14,0.9285714285714286,0.9285714285714286,40075.0,rolling_grade,0.0,0.021428571428571352,0.3905907932223722,0.7120193646509432
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-07-01,2019H2,21,0.8571428571428571,0.8571428571428571,76550.0,rolling_grade,0.04285714285714293,0.09285714285714286,0.43344793607951515,0.804876507508086
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-08-01,2019H2,14,1.0,1.0,37825.0,rolling_grade,0.0,0.0,0.43344793607951515,0.804876507508086
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-09-01,2019H2,8,1.0,1.0,20650.0,rolling_grade,0.0,0.0,0.43344793607951515,0.804876507508086
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-10-01,2019H2,9,1.0,1.0,28825.0,rolling_grade,0.0,0.0,0.43344793607951515,0.804876507508086
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-11-01,2019H2,7,0.8571428571428571,0.8571428571428571,8700.0,rolling_grade,0.04285714285714293,0.09285714285714286,0.4763050789366581,0.8977336503652289
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2019-12-01,2019H2,7,1.0,1.0,18025.0,rolling_grade,0.0,0.0,0.4763050789366581,0.8977336503652289
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-01-01,2020,6,1.0,1.0,12700.0,rolling_grade,0.0,0.0,0.4763050789366581,0.8977336503652289
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-02-01,2020,6,1.0,1.0,7200.0,rolling_grade,0.0,0.0,0.4763050789366581,0.8977336503652289
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-03-01,2020,1,1.0,1.0,1500.0,rolling_grade,0.0,0.0,0.4763050789366581,0.8977336503652289
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-04-01,2020,3,1.0,1.0,20000.0,rolling_grade,0.0,0.0,0.4763050789366581,0.8977336503652289
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-05-01,2020,1,1.0,1.0,2000.0,rolling_grade,0.0,0.0,0.4763050789366581,0.8977336503652289
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-06-01,2020,1,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.4763050789366581,0.8977336503652289
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-07-01,2020,2,1.0,1.0,7000.0,rolling_grade,0.0,0.0,0.4763050789366581,0.8977336503652289
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-08-01,2020,3,1.0,1.0,11000.0,rolling_grade,0.0,0.0,0.4763050789366581,0.8977336503652289
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,2020-09-01,2020,1,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.4763050789366581,0.8977336503652289
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018-01-01,2018H1,8,1.0,1.0,16025.0,first_month_offline_fallback,0.0,0.0,0.0,0.0
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018-02-01,2018H1,8,0.75,0.75,15300.0,rolling_grade,0.15000000000000002,0.19999999999999996,0.15000000000000002,0.19999999999999996
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018-03-01,2018H1,6,1.0,1.0,18200.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018-04-01,2018H1,3,1.0,1.0,4800.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018-05-01,2018H1,8,1.0,1.0,20325.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018-06-01,2018H1,15,0.8666666666666667,0.8666666666666667,40500.0,rolling_grade,0.033333333333333326,0.08333333333333326,0.18333333333333335,0.2833333333333332
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018-07-01,2018H2,17,1.0,1.0,35125.0,rolling_grade,0.0,0.0,0.18333333333333335,0.2833333333333332
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018-08-01,2018H2,23,0.9565217391304348,0.9565217391304348,43525.0,rolling_grade,0.0,0.0,0.18333333333333335,0.2833333333333332
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018-09-01,2018H2,18,1.0,1.0,48900.0,rolling_grade,0.0,0.0,0.18333333333333335,0.2833333333333332
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018-10-01,2018H2,15,0.9333333333333333,0.9333333333333333,65725.0,rolling_grade,0.0,0.016666666666666607,0.18333333333333335,0.2999999999999998
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,2018-11-01,2018H2,23,0.9565217391304348,0.9565217391304348,50800.0,rolling_grade,0.0,0.0,0.18333333333333335,0.2999999999999998
